ProjectTitle,TissueType,Tissue,ComparisonName,Gene,HumanGene,log2FoldChange,padj,OR,-log10P,enrichment_score
"OSD-253: RR-7, kidney",kidney,kidney,"Spaceflight 25d vs VivariumControl 25d, C57BL/6J",Gfap,GFAP,-0.2413842402,1,0.8459332649,0,0.1540667351
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","Spaceflight 25d vs VivariumControl 25d, C3H/HeJ",Efemp1,EFEMP1,-0.2413377376,1,0.8459605325,0,0.1540394675
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 12wk) vs GroundControl (EuthanasiaOnEarth) (Age 12wk),Scarf2,SCARF2,0.1498575338,0.7109823807,1.109459907,0.1481411616,0.153955865
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnEarth) (Age 29wk) vs Spaceflight (EuthanasiaOnEarth) (Age 12wk),Ltbp2,LTBP2,0.2056437463,1,1.153200803,0,0.1532008028
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",Spaceflight (1G centrifugation) (chow+FOS) vs Spaceflight (uG) (chow+FOS),Ccdc80,CCDC80,0.2053006652,1,1.152926598,0,0.1529265977
"OSD-379: RR-8, liver",liver,liver,VivariumControl 23d (FrozenCarcass on ISS) vs GroundControl 23d (FrozenCarcass on ISS),Ccn5,CCN5,0.187048846,0.9060562876,1.138432573,0.04284482151,0.1527858421
"OSD-253: RR-7, kidney",kidney,kidney,"Spaceflight 25d vs GroundControl 25d, C3H/HeJ",Wnt9a,WNT9A,-0.2059885068,0.8722382527,0.86694447,0.05936487089,0.1525449378
"OSD-253: RR-7, kidney",kidney,kidney,"VivariumControl 75d vs GroundControl 75d, C3H/HeJ",Ccdc80,CCDC80,-0.2385516343,1,0.8475958127,0,0.1524041873
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk) vs Spaceflight (EuthanasiaOnEarth) (Age 29wk),Efemp1,EFEMP1,0.2040168495,1,1.151901096,0,0.1519010955
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","GroundControl 75d vs GroundControl 25d, C3H/HeJ",Cdcp1,CDCP1,-0.2374802894,1,0.8482254709,0,0.1517745291
"OSD-245: RR-6, liver",liver,liver,Spaceflight 30d (FreshDissection on Earth) vs GroundControl 30d (FreshDissection on Earth),Efemp1,EFEMP1,-0.2238341974,0.9475033904,0.8562866882,0.02341922735,0.1516757758
"OSD-162: RR-3, eye",eye,eye,Spaceflight vs BasalControl,Efemp1,EFEMP1,-0.1920364804,0.8237857169,0.8753691946,0.0841857423,0.1512903209
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","Spaceflight 75d vs VivariumControl 75d, C3H/HeJ",Havcr1,HAVCR1,0.2029532424,1,1.151052185,0,0.1510521852
"OSD-163: RR-3, kidney",kidney,kidney,Spaceflight vs GroundControl,Ltbp2,LTBP2,-0.2236970087,0.9519591898,0.856368118,0.02138166931,0.1508802936
"OSD-253: RR-7, kidney",kidney,kidney,"VivariumControl 75d vs VivariumControl 25d, C3H/HeJ",Efemp1,EFEMP1,-0.2357821196,1,0.8492244893,0,0.1507755107
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs GroundControl (EuthanasiaOnISS) (Age 12wk),Scarf2,SCARF2,0.2022235664,1,1.150470161,0,0.1504701615
"OSD-580: RR-17, heart",heart,heart,BasalControl (EuthanasiaOnISS) (Age 29wk) vs BasalControl (EuthanasiaOnISS) (Age 12wk),Nefl,NEFL,-0.2094646476,0.9000919118,0.8648581016,0.04571314085,0.1501423318
"OSD-457: JAXA, bone, temporal",bone,"bone, temporal",Nrf2KO Spaceflight vs Nrf2KO GroundControl,Wnt9a,WNT9A,-0.2345779411,1,0.84993361,0,0.15006639
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",Spaceflight (1G centrifugation) (chow) vs Spaceflight (uG) (chow),Eda2r,EDA2R,-0.2341565507,1,0.8501818996,0,0.1498181004
"OSD-242: RR-9, liver",liver,liver,Spaceflight_C1 vs CC_C2,Ccdc80,CCDC80,-0.1622428662,0.7101952705,0.8936347134,0.1486222242,0.1497690719
"OSD-457: JAXA, liver",liver,liver,Wildtype Spaceflight vs Wildtype GroundControl,Wnt9a,WNT9A,0.1946968184,0.9667864922,1.144483623,0.01466942611,0.1494472915
"OSD-164: RR-1, spleen",spleen,spleen,Spaceflight vs GroundControl,Efemp1,EFEMP1,0.2005758006,1,1.149156909,0,0.1491569088
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk) vs Spaceflight (EuthanasiaOnEarth) (Age 29wk),Cxcl17,CXCL17,0.2005669231,1,1.149149837,0,0.1491498375
"OSD-163: RR-3, kidney",kidney,kidney,Spaceflight vs GroundControl,Ccn5,CCN5,-0.210954353,0.912103426,0.8639655229,0.03995591298,0.1491436971
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs GroundControl (EuthanasiaOnISS) (Age 12wk),Cdcp1,CDCP1,0.2005504137,1,1.149136687,0,0.1491366873
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs BasalControl (EuthanasiaOnISS) (Age 12wk),Scarf2,SCARF2,0.1828790334,0.9067484369,1.135146919,0.04251318442,0.1490456595
"OSD-511: RR-8, mammary gland",gland,mammary gland,(Age 32wk) VivariumControl vs (Age 12wk) VivariumControl,Efemp1,EFEMP1,-0.2322777317,0.9999565331,0.8512898111,0.0000188778527,0.1487166532
"OSD-168: RR-1/3, liver",liver,liver,"RR1, GroundControl vs BasalControl",Timd2,HAVCR1,-0.1136316288,0.5103558014,0.9242585383,0.2921269441,0.1484091324
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 29wk) vs GroundControl (EuthanasiaOnISS) (Age 29wk),Ltbp2,LTBP2,0.1827719874,0.9110173807,1.135062695,0.04047333733,0.1482547955
"OSD-242: RR-9, liver",liver,liver,CohortControl_C1 vs CC_C2,Eda2r,EDA2R,-0.2001063242,0.8739264674,0.8704864076,0.05852510756,0.1481973567
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",Spaceflight (uG) (chow+FOS) vs Spaceflight (1G centrifugation) (chow+FOS),Wnt9a,WNT9A,0.1991784498,1,1.148044409,0,0.1480444089
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",Spaceflight (uG) (chow+FOS) vs Spaceflight (1G centrifugation) (chow+FOS),Scarf2,SCARF2,-0.2307632155,1,0.8521839496,0,0.1478160504
"OSD-162: RR-3, eye",eye,eye,GroundControl vs BasalControl,Ccdc80,CCDC80,-0.2268715917,0.9858361874,0.8544857918,0.006195244121,0.1476048558
"OSD-247: RR-6, colon",colon,colon,Spaceflight 60d (FrozenCarcass on ISS) vs GroundControl 60d (FrozenCarcass on Earth),Efemp1,EFEMP1,0.1873964897,0.9400615333,1.138706932,0.02684371798,0.1475509071
"OSD-457: JAXA, adipose tissue, white",adipose,"adipose tissue, white",Nrf2KO GroundControl vs Wildtype GroundControl,Wnt9a,WNT9A,0.1982474363,1,1.147303781,0,0.1473037812
"OSD-163: RR-3, kidney",kidney,kidney,Spaceflight vs GroundControl,Ccdc80,CCDC80,0.1597446772,0.7949083886,1.117089422,0.09968291994,0.1472992661
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO Spaceflight vs Nrf2KO GroundControl,Crtac1,CRTAC1,-0.2296929425,1,0.8528163825,0,0.1471836175
"OSD-457: JAXA, liver",liver,liver,Nrf2KO GroundControl vs Wildtype GroundControl,Ltbp2,LTBP2,0.1980170438,1,1.147120576,0,0.1471205761
"OSD-401: RR-5, muscle, gastrocnemius",muscle,"muscle, gastrocnemius",Spaceflight vs GroundControl,Ccdc80,CCDC80,-0.1961878469,0.8642585309,0.8728539333,0.06335632495,0.1471157786
"OSD-48: RR-1, liver",liver,liver,Spaceflight (FreshDissection) vs GroundControl (FreshDissection),Efemp1,EFEMP1,-0.2283826305,1,0.8535912955,0,0.1464087045
"OSD-164: RR-1, spleen",spleen,spleen,Spaceflight vs GroundControl,Ccn5,CCN5,0.1969338255,1,1.146259607,0,0.1462596071
"OSD-168: RR-1/3, liver",liver,liver,"RR3, GroundControl vs BasalControl",Havcr1,HAVCR1,-0.2280556615,1,0.8537847734,0,0.1462152266
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs BasalControl (EuthanasiaOnISS) (Age 12wk),Ccn5,CCN5,-0.2069867237,0.917789813,0.8663448289,0.03725676704,0.1456272114
"OSD-162: RR-3, eye",eye,eye,GroundControl vs BasalControl,Crtac1,CRTAC1,-0.2234402063,0.9858361874,0.8565205667,0.006195244121,0.1455408466
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs Spaceflight (EuthanasiaOnISS) (Age 12wk),Scarf2,SCARF2,-0.1913334105,0.8535620438,0.875795893,0.06876490537,0.1455126876
"OSD-289: MHU-1/2, thymus",thymus,thymus,"MHU2, Spaceflight (1G centrifugation) vs Spaceflight (uG)",Ccdc80,CCDC80,-0.2115199168,0.9404622399,0.8636268984,0.02665863691,0.1450064615
"OSD-246: RR-6, spleen",spleen,spleen,Spaceflight 30d (FreshDissection on Earth) vs GroundControl 30d (FreshDissection on Earth),Gfap,GFAP,-0.211853458,0.9448989534,0.8634272569,0.02461463205,0.1445368763
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk) vs Vivariumcontrol (EuthanasiaOnEarth) (Age 12wk),Gfap,GFAP,-0.2250032531,1,0.8555930964,0,0.1444069036
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 29wk) vs Spaceflight (EuthanasiaOnISS) (Age 12wk),Ccdc80,CCDC80,0.1470650678,0.7442663892,1.107314525,0.1282715931,0.1441883263
"OSD-457: JAXA, bone, temporal",bone,"bone, temporal",Nrf2KO Spaceflight vs Wildtype Spaceflight,Crtac1,CRTAC1,-0.2244476772,1,0.8559226452,0,0.1440773548
"OSD-457: JAXA, cerebrum",brain,cerebrum,Wildtype Spaceflight vs Wildtype GroundControl,Cdhr2,CDHR2,-0.2219916974,1,0.8573809708,0,0.1426190292
"OSD-289: MHU-1/2, thymus",thymus,thymus,"MHU2, Spaceflight (1G centrifugation) vs GroundControl (1G)",Ltbp2,LTBP2,0.1535116756,0.7881712025,1.112273574,0.103379437,0.1424482059
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO Spaceflight vs Wildtype Spaceflight,Efemp1,EFEMP1,-0.2216739019,1,0.8575698547,0,0.1424301453
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs Spaceflight (EuthanasiaOnISS) (Age 12wk),Eda2r,EDA2R,-0.1788763698,0.8198747608,0.8833907495,0.08625248278,0.1422281257
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO Spaceflight vs Nrf2KO GroundControl,Cdhr2,CDHR2,0.1918052621,1,1.142192061,0,0.1421920611
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnEarth) (Age 29wk) vs Spaceflight (EuthanasiaOnEarth) (Age 12wk),Nefl,NEFL,0.191635202,1,1.142057431,0,0.1420574311
"OSD-253: RR-7, kidney",kidney,kidney,"Spaceflight 25d vs VivariumControl 25d, C3H/HeJ",Ccn5,CCN5,-0.2210266592,1,0.8579546764,0,0.1420453236
"OSD-253: RR-7, kidney",kidney,kidney,"GroundControl 75d vs GroundControl 25d, C3H/HeJ",Cxcl17,CXCL17,-0.220846296,1,0.858061943,0,0.141938057
"OSD-457: JAXA, cerebrum",brain,cerebrum,Nrf2KO GroundControl vs Wildtype GroundControl,Wnt9a,WNT9A,0.1910268523,1,1.141575955,0,0.1415759546
"OSD-245: RR-6, liver",liver,liver,Spaceflight 60d (FrozenCarcass on ISS) vs GroundControl 60d (FrozenCarcass on Earth),Havcr1,HAVCR1,-0.1984353879,0.9076888556,0.8714951931,0.04206299667,0.1415736307
"OSD-253: RR-7, kidney",kidney,kidney,"GroundControl 75d vs GroundControl 25d, C57BL/6J",BC053393,HAVCR1,-0.2199918597,1,0.8585702809,0,0.1414297191
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","VivariumControl 75d vs VivariumControl 25d, C57BL/6J",Wnt9a,WNT9A,-0.2195054218,1,0.8588598164,0,0.1411401836
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnEarth) (Age 29wk) vs GroundControl (EuthanasiaOnEarth) (Age 29wk),Efemp1,EFEMP1,0.1900714689,1,1.140820229,0,0.1408202289
"OSD-239: MHU-2, skin, femoral",skin,"skin, femoral",Spaceflight (1G centrifugation) (chow+FOS) vs Spaceflight (uG) (chow),Cdcp1,CDCP1,-0.211273704,0.9674188487,0.8637742991,0.01438545527,0.1408135691
"OSD-511: RR-8, mammary gland",gland,mammary gland,(Age 32wk) VivariumControl vs (Age 12wk) VivariumControl,Havcr1,HAVCR1,0.1898388145,0.9999565331,1.140636271,0.0000188778527,0.1406423841
"OSD-162: RR-3, eye",eye,eye,GroundControl vs BasalControl,Nefl,NEFL,-0.2152126553,0.9858361874,0.8614191759,0.006195244121,0.1405718575
"OSD-247: RR-6, colon",colon,colon,Spaceflight 30d (FreshDissection on Earth) vs BasalControl 1d (FreshDissection on Earth),Havcr1,HAVCR1,0.1747878332,0.9164900894,1.128798388,0.03787222697,0.1405344038
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 29wk) vs Spaceflight (EuthanasiaOnISS) (Age 12wk),Scarf2,SCARF2,0.1506670978,0.783804061,1.110082652,0.1057924907,0.140446647
"OSD-248: RR-6, lung",lung,lung,Spaceflight 60d (FrozenCarcass on ISS) vs GroundControl 60d (FrozenCarcass on Earth),Efemp1,EFEMP1,-0.1998713696,0.9226286697,0.8706281848,0.03497305428,0.1402208921
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","Spaceflight 75d vs Spaceflight 25d, C3H/HeJ",Cdcp1,CDCP1,-0.2176982825,1,0.8599363099,0,0.1400636901
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",Spaceflight (1G centrifugation) (chow+FOS) vs Spaceflight (uG) (chow+FOS),Wnt9a,WNT9A,-0.217638199,1,0.8599721242,0,0.1400278758
"OSD-379: RR-8, liver",liver,liver,Spaceflight 40d (FreshDissection on Earth) vs BasalControl 1d (FreshDissection on Earth),Havcr1,HAVCR1,0.1713179899,0.9005643095,1.126086764,0.04548526867,0.1400086174
"OSD-457: JAXA, liver",liver,liver,Nrf2KO GroundControl vs Wildtype GroundControl,Nefl,NEFL,-0.2171398003,1,0.8602692646,0,0.1397307354
"OSD-457: JAXA, kidney",kidney,kidney,Wildtype Spaceflight vs Wildtype GroundControl,Cdhr2,CDHR2,0.1886114767,1,1.139666315,0,0.1396663149
"OSD-379: RR-8, liver",liver,liver,Spaceflight 23d (FrozenCarcass on ISS) vs GroundControl 23d (FrozenCarcass on ISS),Ccn5,CCN5,-0.1791512321,0.8376300213,0.8832224619,0.07694776558,0.1394142225
"OSD-243: RR-6, skin, dorsal",skin,"skin, dorsal",Spaceflight 60d (FrozenCarcass on ISS) vs GroundControl 60d (FrozenCarcass on Earth),Nefl,NEFL,-0.1991087382,0.9263336506,0.8710885343,0.03323255917,0.1391631035
"OSD-580: RR-17, heart",heart,heart,BasalControl (EuthanasiaOnISS) (Age 12wk) vs BasalControl (EuthanasiaOnEarth) (Age 12wk),Eda2r,EDA2R,-0.1554909803,0.7342802432,0.897826771,0.1341381569,0.1391474576
"OSD-242: RR-9, liver",liver,liver,CohortControl_C1 vs CC_C2,Gfap,GFAP,-0.1990927288,0.92765284,0.8710982007,0.03261452148,0.1389547832
"OSD-239: MHU-2, skin, femoral",skin,"skin, femoral",VivariumControl (1G) (chow+FOS) vs VivariumControl (1G) (chow),Ccn5,CCN5,-0.2152559926,1,0.8613933,0,0.1386067
"OSD-48: RR-1, liver",liver,liver,Spaceflight (FreshDissection) vs GroundControl (FreshDissection),Scarf2,SCARF2,0.1864288711,1,1.137943455,0,0.137943455
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO GroundControl vs Wildtype GroundControl,Ltbp2,LTBP2,0.1859251464,1,1.137546205,0,0.1375462052
"OSD-289: MHU-1/2, thymus",thymus,thymus,"MHU2, Spaceflight (uG) vs GroundControl (1G)",Scarf2,SCARF2,-0.1577714239,0.7545393508,0.8964087125,0.1223181059,0.1372907687
"OSD-168: RR-1/3, liver",liver,liver,"RR3, GroundControl vs BasalControl",Timd2,HAVCR1,0.1124419072,0.5909462314,1.081056486,0.2284520326,0.1371638939
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",VivariumControl (1G) (chow+FOS) vs GroundControl (1G) (chow+FOS),Ccdc80,CCDC80,-0.1970274228,0.931183724,0.872346124,0.0309646236,0.137087744
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO Spaceflight vs Nrf2KO GroundControl,Ccdc80,CCDC80,-0.2124960181,1,0.8630427818,0,0.1369572182
"OSD-457: JAXA, cerebrum",brain,cerebrum,Nrf2KO GroundControl vs Wildtype GroundControl,Scarf2,SCARF2,0.1851716461,1,1.136952235,0,0.1369522352
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk) vs Spaceflight (EuthanasiaOnEarth) (Age 29wk),Ccdc80,CCDC80,0.1851691089,1,1.136950236,0,0.1369502357
"OSD-245: RR-6, liver",liver,liver,Spaceflight 60d (FrozenCarcass on ISS) vs GroundControl 60d (FrozenCarcass on Earth),Ccdc80,CCDC80,-0.1388364837,0.6702607494,0.9082513539,0.1737562122,0.1368850051
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 12wk) vs BasalControl (EuthanasiaOnISS) (Age 12wk),Wnt9a,WNT9A,0.1553581732,0.830956221,1.113698078,0.08042185643,0.1368280003
"OSD-457: JAXA, thymus",thymus,thymus,Nrf2KO GroundControl vs Wildtype GroundControl,Cxcl17,CXCL17,-0.2122553995,1,0.8631867356,0,0.1368132644
"OSD-580: RR-17, heart",heart,heart,GroundControl (EuthanasiaOnEarth) (Age 29wk) vs BasalControl (EuthanasiaOnEarth) (Age 29wk),Eda2r,EDA2R,0.1426436067,0.7616728418,1.103926107,0.1182315293,0.1364445489
"OSD-242: RR-9, liver",liver,liver,CohortControl_C2 vs BasalControl_C1,Ccdc80,CCDC80,-0.1533560574,0.7394151257,0.8991563728,0.1311116696,0.136382965
"OSD-253: RR-7, kidney",kidney,kidney,"Spaceflight 75d vs VivariumControl 75d, C57BL/6J",Eda2r,EDA2R,-0.2076147812,0.9833734838,0.8659677596,0.007281506444,0.1362984081
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk) vs GroundControl (EuthanasiaOnEarth) (Age 29wk),Scarf2,SCARF2,0.1843324115,1,1.136291048,0,0.1362910476
"OSD-161: RR-3, adrenal gland",gland,adrenal gland,Spaceflight vs BasalControl,Ccdc80,CCDC80,-0.1722938593,0.8266219717,0.8874305601,0.08269305531,0.1361800723
"OSD-48: RR-1, liver",liver,liver,GroundControl (FrozenCarcass) vs GroundControl (FreshDissection),Gfap,GFAP,0.166409235,0.8979498816,1.122261776,0.04674790247,0.1361565704
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO Spaceflight vs Nrf2KO GroundControl,Ltbp2,LTBP2,0.1840955346,1,1.136104495,0,0.1361044946
"OSD-239: MHU-2, skin, femoral",skin,"skin, femoral",Spaceflight (1G centrifugation) (chow+FOS) vs Spaceflight (1G centrifugation) (chow),Ccn5,CCN5,-0.2109919723,1,0.8639429947,0,0.1360570053
"OSD-513: RR-23, kidney",kidney,kidney,Spaceflight vs VivariumControl,Nefl,NEFL,0.160588214,0.8675297622,1.11774277,0.06171561703,0.1357218796
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 12wk) vs Vivariumcontrol (EuthanasiaOnISS) (Age 12wk),Gfap,GFAP,0.1773094468,0.9673359274,1.130773083,0.014422682,0.1351889033
"OSD-47: RR-1, liver",liver,liver,Spaceflight vs GroundControl,Scarf2,SCARF2,-0.2095235935,1,0.8648227658,0,0.1351772342
"OSD-457: JAXA, liver",liver,liver,Nrf2KO Spaceflight vs Nrf2KO GroundControl,Efemp1,EFEMP1,0.1756282654,0.9576943441,1.129456154,0.01877307739,0.1351748128
"OSD-247: RR-6, colon",colon,colon,Spaceflight 60d (FrozenCarcass on ISS) vs GroundControl 60d (FrozenCarcass on Earth),Scarf2,SCARF2,0.1668429329,0.9069871202,1.122599197,0.04239888017,0.1351719276
"OSD-511: RR-8, mammary gland",gland,mammary gland,(Age 32wk) GroundControl vs (Age 12wk) GroundControl,Wnt9a,WNT9A,0.1686048718,0.9177148009,1.123971046,0.03729226394,0.1350866806
"OSD-511: RR-8, mammary gland",gland,mammary gland,(Age 12wk) Spaceflight vs (Age 12wk) VivariumControl,Timd2,HAVCR1,-0.1988870356,0.9533190859,0.871222407,0.02076171211,0.13508341
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","GroundControl 75d vs GroundControl 25d, C57BL/6J",Efemp1,EFEMP1,0.1821927967,1,1.1346071,0,0.1346070997
"OSD-457: JAXA, spleen",spleen,spleen,Nrf2KO GroundControl vs Wildtype GroundControl,Cdhr2,CDHR2,-0.2083045405,1,0.8655538353,0,0.1344461647
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",GroundControl (1G) (chow+FOS) vs GroundControl (1G) (chow),Nefl,NEFL,0.1816163316,1,1.134153829,0,0.1341538295
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 29wk) vs Spaceflight (EuthanasiaOnISS) (Age 12wk),Cdcp1,CDCP1,0.1658818898,0.9117198647,1.121851633,0.0401385826,0.1336502999
"OSD-242: RR-9, liver",liver,liver,CohortControl_C1 vs GroundControl_C2,Gfap,GFAP,0.1690745832,0.9307379025,1.124337047,0.03117259994,0.1335897539
"OSD-580: RR-17, heart",heart,heart,Vivariumcontrol (EuthanasiaOnISS) (Age 29wk) vs Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk),Scarf2,SCARF2,-0.1438591267,0.7129307077,0.9050948374,0.1469526788,0.1331197571
"OSD-511: RR-8, mammary gland",gland,mammary gland,(Age 32wk) VivariumControl vs (Age 32wk) GroundControl,Ltbp2,LTBP2,0.1208445235,0.6580773984,1.087371201,0.1817230248,0.1327673626
"OSD-238: MHU-2, skin, dorsal",skin,"skin, dorsal",Spaceflight (uG) (chow+FOS) vs Spaceflight (1G centrifugation) (chow+FOS),Ccdc80,CCDC80,-0.2053006652,1,0.8673579064,0,0.1326420936
"OSD-289: MHU-1/2, thymus",thymus,thymus,"MHU2, Spaceflight (1G centrifugation) vs GroundControl (1G)",Wnt9a,WNT9A,0.1553334507,0.8600553508,1.113678994,0.06547359785,0.1321763692
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 29wk) vs Spaceflight (EuthanasiaOnISS) (Age 12wk),Eda2r,EDA2R,-0.1443363143,0.7206774654,0.9047955166,0.1422590575,0.1321041491
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 29wk) vs BasalControl (EuthanasiaOnISS) (Age 29wk),Scarf2,SCARF2,0.1378879835,0.7596020366,1.100293175,0.1194138795,0.1320338416
"OSD-239: MHU-2, skin, femoral",skin,"skin, femoral",Spaceflight (uG) (chow+FOS) vs Spaceflight (uG) (chow),Cdcp1,CDCP1,-0.2041586772,1,0.868044749,0,0.131955251
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnEarth) (Age 29wk) vs Vivariumcontrol (EuthanasiaOnEarth) (Age 29wk),Efemp1,EFEMP1,-0.2040168495,1,0.8681300885,0,0.1318699115
"OSD-241: RR-5, skin, femoral",skin,"skin, femoral",Spaceflight vs GroundControl,Gfap,GFAP,0.1590378891,0.885350968,1.116542285,0.05288453352,0.1316339952
"OSD-379: RR-8, liver",liver,liver,VivariumControl 40d (FreshDissection on Earth) vs GroundControl 40d (FreshDissection on Earth),Cdcp1,CDCP1,-0.1571938521,0.7863927183,0.8967676546,0.1043605166,0.1312732722
"OSD-457: JAXA, cerebrum",brain,cerebrum,Nrf2KO GroundControl vs Wildtype GroundControl,Ltbp2,LTBP2,-0.2030031838,1,0.868740268,0,0.131259732
"OSD-457: JAXA, liver",liver,liver,Nrf2KO GroundControl vs Wildtype GroundControl,Scarf2,SCARF2,0.1779198693,1,1.131251629,0,0.1312516287
"OSD-457: JAXA, thymus",thymus,thymus,Nrf2KO GroundControl vs Wildtype GroundControl,Cdcp1,CDCP1,-0.2029770747,1,0.8687559901,0,0.1312440099
"OSD-254: RR-7, skin, dorsal",skin,"skin, dorsal","Spaceflight 75d vs GroundControl 75d, C3H/HeJ",Havcr1,HAVCR1,-0.2029319656,1,0.8687831541,0,0.1312168459
"OSD-580: RR-17, heart",heart,heart,Spaceflight (EuthanasiaOnISS) (Age 29wk) vs BasalControl (EuthanasiaOnEarth) (Age 29wk),Scarf2,SCARF2,0.1353442886,0.7498205362,1.098354897,0.1250426692,0.1311712498
"OSD-248: RR-6, lung",lung,lung,Spaceflight 30d (FreshDissection on Earth) vs BasalControl 1d (FreshDissection on Earth),Cdcp1,CDCP1,0.1775651458,1,1.130973516,0,0.1309735157
"OSD-457: JAXA, liver",liver,liver,Nrf2KO Spaceflight vs Nrf2KO GroundControl,Eda2r,EDA2R,0.1775197955,1,1.130937965,0,0.1309379648
"OSD-161: RR-3, adrenal gland",gland,adrenal gland,Spaceflight vs GroundControl,Havcr1,HAVCR1,-0.2022774463,0.9996832159,0.8691773915,0.0001375993654,0.1308640641
